title,text,subject,date,link
Suurbritannias sai esimene koroonavaktsiin kasutusloa ja süstimine algab järgmisel nädalal,"Briti järelevalveorgan MHRA teatas, et vaktsiini, mis pakub kuni 95-protsendist kaitset COVID-19 vastu, on ohutu juba järgmisel nädalal kasutusele võtta, vahendab BBC News. Mõne päeva pärast hakatakse seda kõige rohkem vajavaid inimesi immuniseerima. Suurbritannia on tellinud 40 miljonit doosi vaktsiini, millest piisab 20 miljoni inimese vaktsineerimiseks. Umbes kümme miljonit doosi saadakse kätte varsti ja esimesed 800 000 doosi saabuvad Suurbritanniasse lähipäevil. Kunagi pole vaktsiin kontseptsioonist reaalsuseks saanud nii kiiresti. See on võtnud ainult kümme kuud, samal ajal kui samade arendusastmete läbimiseks kulub tavaliselt kümme aastat. Vaktsineerimiseks on valmis umbes 50 haiglat ja vaktsineerimiskeskused luuakse ka näiteks konverentsikeskustesse.",Delfi,1606897183,https://www.delfi.ee/news/paevauudised/valismaa/suurbritannias-sai-esimene-koroonavaktsiin-kasutusloa-ja-sustimine-algab-jargmisel-nadalal?id=91846634
USA justiitsminister Barr: presidendivalimiste tulemust mõjutada võinud pettusi ei ole avastatud,"Barri jutt on selges vastuolus tema ülemuse, president Donald Trumpi alusetute väidetega valimiste võltsimise kohta. Barr ütles AP-le, et prokurörid ja Föderaalse Juurdlusbüroo (FBI) agendid on uurinud spetsiifilisi kaebusi ja saadud informatsiooni, aga „seni ei ole me näinud pettust ulatuses, mis oleks võinud tekitada valimiste teistsuguse tulemuse”. Et seda ütles Barr, on eriti tähelepanuväärne, sest Barr on olnud üks Trumpi kindlamaid liitlasi. Enne valimisi tõstatas ta korduvalt posti teel hääletamise võltsimise ohu teema. Teised Trumpi administratsiooni ametnikud, kes on Trumpi võltsimissüüdistused ümber lükanud, on vallandatud. Pole selge, kas Barri ootab sama saatus. Tal on Trumpi lähikonnas kõrge positsioon ja nad kohtuvad Trumpiga vaatamata erimeelsustele silmast silma üsna palju. Siiski märkis senati demokraatide liider Chuck Schumer: „Ma arvan, et ta on järgmine, kes lahti lastakse.”",Delfi,1606889860,https://www.delfi.ee/news/paevauudised/valismaa/usa-justiitsminister-barr-presidendivalimiste-tulemust-mojutada-voinud-pettusi-ei-ole-avastatud?id=91845627
"Erakondade toetus: Eesti 200 on seitse nädalat tõusnud, EKRE neli nädalat langenud","Kui Eesti 200 on seitsme nädalaga oma toetust kasvatanud 6,2% võrra, siis EKRE toetus on püsinud langustrendis neli nädalat, mille jooksul on rahvuskonservatiivid kaotanud 2,5% oma häältest. Viimaste tulemuste põhjal toetab Reformierakonda 30,7%, Keskerakonda 21,7% ja konservatiivset rahvaerakonda (EKRE) 14,5% valimisõiguslikest kodanikest. Esikolmikule järgnevad Eesti 200 (13,7%), sotsiaaldemokraadid (8,4%) ning Isamaa (5,7%). Seega toetab koalitsioonierakondi 41,9% ja opositsioonierakondi 39,1% vastajatest. MTÜ Ühiskonnauuringute Instituut ja uuringufirma Norstat Eesti AS koostöös küsitletakse iga nädal inimeste erakondlikku eelistust. Viimased koondtulemused kajastavad küsitlusperioodi 3.-30. november, mil küsitleti 4001 valimisealist Eesti kodanikku. Sellisel kujul erakondade toetusprotsentide arvutamine tasandab üksikutes küsitlustes esinevad kõikumised, mis tulevad nii suuremast statistilisest veast kui lühiajalise mõjuga sündmustest. Valimi võimalikult esindusliku jagunemise eesmärgil teostati küsitlused kombineeritud meetodil - telefoniküsitluses ning veebiküsitluses. Valimi andmed on tulemuste esinduslikkuse tagamiseks kaalutud vastavaks valimisõiguslike kodanike proportsionaalsele jaotusele peamiste sotsiaaldemograafiliste tunnuste alusel.",Delfi,1606885029,https://www.delfi.ee/news/paevauudised/eesti/erakondade-toetus-eesti-200-on-seitse-nadalat-tousnud-ekre-neli-nadalat-langenud?id=91845327
Jaapanis suri oktoobris rohkem inimesi enesetapu tõttu kui terve aasta jooksul COVID-19 tõttu,"CNN avaldas hiljuti pika artikli Jaapanis elavate naiste vaimse tervise kohta ja kuidas sealne ühiskond suhtub hooletult nii naistesse kui ka üldse põlastavalt vaimse tervise probleemidesse. Loo lisafookus on koroonapandeemia ja sellega kaasas käinud tärkava majanduskriisi mõjud Jaapani elanikkonnale. Sellest ka pealkiri. Pandeemiast karmimatest hoopidest on tõusva päikese maa suutnud üsnagi kõrvale jääda – enam kui 126 miljoni elanikuga suurriigis on COVID-19 tagajärjel surnud nende rida tippimise hetkel teadaolevalt 2119 inimest. Majandussurutisest aga mitte, mis pandeemia ja piirangute mõju omalt poolt tugevdab. Selle üks tagajärg on, et tänavu oktoobris oli Jaapanis rohkem enesetappe kui COVID-19-surmasid terve tänavuse aasta jooksul. Vastavad arvud on 2513 ja 2119. Täpsuse huvides peab märkima, et Jaapanis kehtestatud piirangud on seni alati suhteliselt pehmed olnud ja ka enesetapud on seal suur probleem juba pikema aja jooksul (ametlikku statistikat ilmub selle kohta alates 1978. aastast.) Jaapan on suure ja arenenud riigi kohta haruldaselt julge oma rahva enesetappude arvu avalikuks infoks tegema. Näiteks USA värskeim statistika pärineb 2018. aastast, märgib CNN. Maailma terviseorganisatsiooni (WHO) statistika põhjal esines Jaapanis 2016. aastal 18,5 suitsiidi 100 000 elaniku kohta. Maailma keskmine oli samal perioodil 10,6. Enesetappude arv on Jaapanis viimase aastakümne jooksul olnud üsna pidevas kerges languses, vajudes mullu 20 169-ni, mis on seni madalaim registreeritud arv aasta kohta. 2020 on ""graafikukõvera"" aga taas ülespoole keeranud. Mis üldse tõukab jaapanlasi midagi nii drastilist tegema? Tavapärased põhjused on tugev kooli- ja töösurve (pikad tööpäevad), inimeste üldine sotsiaalne isoleeritus ja, nagu mainitud, kindlasti see, et ühiskondlik suhtumine vaimse tervisega kimpus olijatesse on üleolev ja põlastav. Kuna CNN-i artikli põhjal on naiste kohtlemine pidev sotsiaalne murekoht, pole ime, et enesetapjate hulgas on hiljuti kasvanud naiste osakaal. Oktoobris kasvas end tapnud naiste arv mullu oktoobriga võrreldes 83%, meeste oma 22%. Asi võib olla selles, et naisi töötab palju elualadel, kus on majanduslanguse tõttu palju koondamisi olnud – hotellid, toidukohad, poed. Jaapan on nn seitsmest juhtivast tööstusriigist (G7) ainuke, kus 15-39-aastaste noorte peamine surmapõhjus on suitsiid. Nooremate kui 20-aastaste enesetappude arv oli tõusuteel aga juba enne pandeemiat.",Forte,1606844202,https://forte.delfi.ee/news/varia/jaapanis-suri-oktoobris-rohkem-inimesi-enesetapu-tottu-kui-terve-aasta-jooksul-covid-19-tottu?id=91834861
Eesti valmistub jaanuarist COVID-19 vastu vaktsineerima,"Valitsuse liikmed andsid möödunud nädalal põhimõttelise heakskiidu Eesti ühinemisele kõigi seitsme Euroopa Liidu ühishankes oleva vaktsiinitootja lepinguga. „Valitsus sai ülevaate Euroopa Komisjoni ja Moderna vahel sõlmitavast COVID-19 vaktsiini eelostulepingust. Euroopa Liidu ühine vaktsiiniportfell hajutab riske, kui mõne vaktsiini arendamine, turule tulemine või tootmine peaks takerduma, ja tagab, et vaktsineerimisega saab alustada Eestis samaaegselt teiste Euroopa Liidu riikidega,” ütles sotsiaalminister Tanel Kiik. „Nii riigiasutused kui tervishoiusüsteem teevad ettevalmistusi selleks, et olla valmis COVID-19 vaktsiinide tarneteks juba järgmise aasta alguses ja saaksime alustada vaktsineerimisega esimesel võimalusel.” Eesti on praeguseks ühinenud ravimitootjate AstraZeneca, Jannsen Pharmaceutica NV, Pfizer/BioNTechi, Curevaci ja Moderna lepingutega. Euroopa Liidu ühishankes on Euroopa Komisjonil sõlmitud leping ka vaktsiinitootjaga Sanofi, sellega saab Eesti liituda hiljem. Läbirääkimisi peetakse veel vaktsiinitootjaga Novavax. AstraZeneca lepinguga soetab Eesti COVID-19 vaktsiini u 600 000 inimesele, Jannsen Pharmaceutica NV lepinguga u 300 000 inimesele, Pfizeri/BioNTechi lepinguga u 300 000 inimesele, Curevaci lepinguga u 330 000 inimesele, Moderna lepinguga u 117 000 inimesele. Lepingute kohaselt hakatakse vaktsiine liikmesriikidesse tarnima pärast seda, kui vaktsiin saab Euroopa Liidus müügiloa. Eestil on vaktsiinitootjatega kokkulepe, et vaktsiinid tarnitakse terviseametisse, kus tagatakse vaktsiinide hoiustamiseks vajalikud tingimused (sh eriti madalad temperatuurid ja külmaahela nõuete järgimine). Eesti korraldab vaktsiinide riigisisese laialiveo vaktsineerimispunktidesse jaotuskava alusel, mida praegu koostatakse. Transport tagatakse selliselt, et vaktsineerimispunktides ei ole vaja luua tavapärasest erinevaid hoiutingimusi. Ka kõige pretensioonikamad vaktsiinid säilivad viis päeva tavatingimustel. „Vaktsiinid hakkavad Eestisse saabuma järk-järgult mitme kvartali jooksul. Oleme juba suve algul kaardistanud riskirühmad, kellele soovime võimaldada vaktsineerimist esmajärjekorras,” ütles sotsiaalminister Tanel Kiik. „Need on ennekõike tervishoiu- ja hoolekandetöötajad, tervishoiuasutustes töötavad inimesed, hoolekandeasutuste elanikud, vanemaealised ja teatud krooniliste haigustega inimesed, elutähtsate teenuste osutajad. COVID-19 riskirühmas on Eestis veidi enam kui 300 000 inimest. Seejärel on kavas võimaldada vaktsineerimist kõigile Eesti elanikele, kes seda soovivad.” Vaktsiinide hoiustamiseks vajalikud tingimused tagatakse terviseametis. Juba tehakse ettevalmistusi vaktsiinide hoiustamiseks, vaktsineerimispunktidesse transpordiks ja vaktsineerimise korraldamiseks (sh vaktsineerijate koolitamiseks). „Vaktsineerimise korraldamiseks on esmajärjekorras kavas kasutada juba toimivaid süsteeme – haiglad, hooldekodud, perearstikeskused,” lisas minister Kiik. Pfizer ja BioNTech taotlevad Euroopa ravimiametilt tingimuslikku müügiluba COVID-19 vaktsiinile BNT162b2. Kui esitatud andmed tõendavad üheselt ja põhjapanevalt vaktsiini kvaliteeti, ohutust ja tõhusust, annab Euroopa ravimiameti inimravimite komitee vaktsiinile hinnangu 29. detsembriks planeeritud erakorralisel koosolekul. See tähtaeg võib andmete hindamise käigus siiski muutuda ja Euroopa ravimiamet annab sellest teada. Moderna Biotech Spain on esitanud Euroopa ravimiametile taotluse, et saada tingimuslik müügiluba Moderna COVID-19 vaktsiinile (mRNA-1273). Eelmainitud tingimuste täitmise korral annab Euroopa ravimiameti inimravimite komitee vaktsiinile hinnangu 12. jaanuariks planeeritud erakorralisel koosolekul. See tähtaeg võib samuti muutuda. COVID-19 vaktsiini hankimise ja Eesti elanikele vaktsineerimise võimaldamise peamised eesmärgid on kaitsta enim haavatavaid inimrühmi ehk riskirühmi, kellel on suurem tõenäosus nakatuda või kelle jaoks võib haigus osutuda eriti ohtlikuks; kaitsta elutähtsaid teenuseid osutavaid töötajad, et kindlustada ühiskonna normaalne toimimine; vähendada COVID-19 põhjustatud surmajuhtumite arvu ning anda võimalus vaktsineerida ka neile Eesti elanikele, kes ei kuulu vaktsineerimise sihtrühma, kuid soovivad ennast koroonaviiruse vastu vaktsineerida.",Delfi,1606820361,https://www.delfi.ee/news/paevauudised/eesti/eesti-valmistub-jaanuarist-covid-19-vastu-vaktsineerima?id=91836999
Euroopa ravimiamet hakkab kaht koroonavaktsiini müügiloataotlust hindama,"Moderna Biotech Spain on esitanud Euroopa ravimiametile (EMA) taotluse tingimusliku müügiloa saamiseks oma COVID-19 vaktsiinile tähisega mRNA1273. Pfizer ja BioNTech taotlevad sama vaktsiinile BNT162b2. Mõlema vaktsiini hindamisprotseduur toimub kiirendatud korras ja arvamus müügiloa kohta võidakse anda juba järgmiste nädalate jooksul. See oleneb sellest, kui üheselt ning põhjapanevalt tõendavad esitatud andmed vaktsiini kvaliteeti, ohutust ja tõhusust. Müügiloataotlusi võimaldab kiirelt hinnata EMA-s eelhindamise ehk rolling review protseduur, mis tähendab, et osa vaktsiini kohta käivatest andmetest on läbi vaadatud juba enne ametliku müügiloataotluse esitamist. Selle käigus on EMA hinnanud vaktsiinide eelkliiniliste uuringute andmeid ning samuti alustanud immunogeensuse (kui hästi algatab vaktsiin immuunvastuse tekke) ja ohutuse esialgsete andmete hindamist. EMA hakkab nüüd vaktsiinide kohta käivaid andmeid hindama ametliku müügiloataotluse protsessi raames ja töö jätkub ka pühadeperioodil. Kui esitatud andmed tõendavad üheselt ja põhjapanevalt vaktsiini kvaliteeti, ohutust ja tõhusust, annab EMA inimravimite komitee vaktsiinile hinnangu 12. jaanuariks planeeritud erakorralisel koosolekul. See tähtaeg võib andmete hindamise käigus siiski muutuda ja EMA annab sellest teada. Mis on tingimuslik müügiluba? Tingimuslik müügiluba antakse välja olukorras, kus ravimi (ka vaktsiin on ravim) järele on tungiv vajadus, kuid ravimi kohta on olemas tavapärasest vähem andmeid. Seda võimaldatakse juhul, kui ravimist saadav kasu või vaktsiini kohene kättesaadavus kaalub üles puudulikest andmetest tulenevad riskid. Kui tingimuslik müügiluba on mõnele ravimile antud, peavad firmad varem kehtestatud ajagraafiku alusel jätkama EMA-le käimasolevate või uute uuringute andmete esitamist. Eesmärk on kinnitada, et ravimist/vaktsiinist saadav kasu ületab endiselt sellega kaasnevad riskid. Mis edasi saab? Kui EMA otsustab, et vaktsiinist saadav kasu COVID-19 vältimisel ületab vaktsiini kasutamisega kaasnevaid riske, soovitatakse Euroopa Komisjonil anda vaktsiinile tingimuslik müügiluba. Komisjon teeb seejärel eeldatavasti mõne päeva jooksul müügiloa andmise otsuse, mis kehtib nii Euroopa Liidus kui ka Euroopa majanduspiirkonnas. Nagu kõigi ravimite puhul, nii jätkavad Euroopa Liidu riikide ravimiametid vaktsiini kohta andmete kogumist ja analüüsimist ka siis, kui see juba turul on. COVID-19 vaktsiinide ohutusjärelevalve plaani järgi toimub COVID-19 vaktsiinide ohutusjärelevalve tihedama graafiku alusel ja kaasab üksnes COVID-19 vaktsiinidele mõeldud tegevusi. Näiteks tuleb firmadel peale tavapäraste aruannete esitada ohutusaruandeid igal kuul, samuti peavad nad jätkama vaktsiini ohutuse ja tõhususe kohta andmete kogumist. Sellised meetmed võimaldavad ravimiametnikel eri allikatest pärinevat teavet operatiivselt hinnata ja vajaduse korral kiiresti tegutseda. Kuidas need kaks koroonavaktsiini toimivad? SARS-CoV-2 viiruse välispinnal asuvad nn ogavalgu molekulid, mis aitavad viirusel peremeesrakkudesse siseneda. See on COVID-19 haiguse vallandumise eeltingimuseks. COVID-19 vaktsiin sisaldab ogavalgu geneetilist infot (mRNA), mis on pakitud lipiide (rasva) sisaldavasse mikroskoopilisse osakesse. Lipiidsete osakeste ülesanne on kaitsta mRNA-d lagundamise eest ja hõlbustada mRNA rakku sisenemist. Kui inimene saab vaktsiini, hakkavad rakud mRNA-s oleva info põhjal viiruse ogavalku tootma. Inimese organismi jaoks on see valk võõras ja seetõttu algatab immuunvastuse – viirusspetsiifiliste antikehade ja immuunrakkude T-lümfotsüütide tekke. Kui inimene hiljem päris viirusega kokku puutub, tunneb immuunsüsteem viiruse ära ja suudab selle kahjutustada, ilma et inimene haigestuks. Rohkem infot leiab ravimiameti kodulehelt.",Delfi,1606817771,https://www.delfi.ee/news/paevauudised/eesti/euroopa-ravimiamet-hakkab-kaht-koroonavaktsiini-muugiloataotlust-hindama?id=91836121
"Hädaolukorra staapide juhid Talving ja Starkopf: palun vähendage kontakte, kandke maske, et saaksime plaanilist ravi jätkata","Palun vähendage kontakte, hädavajalike kontaktide puhul tagage hajutatus, kandke maske, järgige kätehügieeni ja õhutage ruume, paluvad arstid ühises pöördumises, mille Delfi avaldab täismahus. Eesti liigub hetkel COVID-19 nakatumise sellise taseme suunas, mis juba tingib vajaduse plaanilise ravitöö piiramiseks. Eesti meditsiinisüsteemis on töötajate ja haiglavoodite arv piiratud. Jätkuv COVID-19 nakatumiste kasvuga kaasnev vajadus luua täiendavaid voodikohti COVID-19 haigete raviks tähendab, et haiglate personal ja voodid tuleb muust tööst vastavas mahus vabastada. Palume igaühe panust, et haiglad saaks võimalikult suures ulatuses jätkata plaanilise ravitööga. Ainult ühise pingutusega on see võimalik. Igaühe käitumine mõjutab plaanilist ravi meie kõigi perekonna- ja kogukonna liikmetele – see võib olla Sinu ema, Sinu isa ja Sinu naaber, kelle ravi ja elukvaliteet Sinust sõltub. Nakkuse leviku pidurdamiseks on vaja lihtsustatult öeldes viia nakkuskordaja ehk R0 alla 1 (praegu on see 1,25). Seda saab saavutada, kui igaüks pingutab natuke ja annab oma panuse: COVID-19 haigust tekitav viirus SARS-COV-2 levib nii piisknakkusena kui aerosoolina. See tähendab, et oluline on siseruumide hea ventilatsioon või ruumide õhutamine. Võimaluse korral tuleb teha kaugtööd. Kui siiski tuleb viibida ühes ruumis teistega, tuleb hajutada, kanda maski ja ruumi õhutada. Meenutuseks, mask kaitseb kahel moel: nakatamise eest ja nakatumise eest. Maski kandes väheneb tõenäosus, et viirusekandja kannab viirust edasi. Samuti väheneb maski kandes maskikandja saadav viirusedoos, kui ta puutub kokku nakkusohtliku isikuga. Lühidalt – minu mask kaitseb Sind, Sinu mask kaitseb mind!",Delfi,1606813748,https://www.delfi.ee/news/paevauudised/eesti/hadaolukorra-staapide-juhid-talving-ja-starkopf-palun-vahendage-kontakte-kandke-maske-et-saaksime-plaanilist-ravi-jatkata?id=91834645
"Riigikogu eraldab ""katuserahadest"" rasvaseima tüki abordivastasele liikumisele","Oma nimekirjad esitasid nii koalitsioonierakonnad kui ka sotsiaaldemokraatlik erakond. Reformierakond loobus rahajagamisest, nagu ka varasematel aastatel. Suurima toetuse ehk 141 000 eurot otsustasid koalitsioonierakonnad anda MTÜ-le Elu Marss. MTÜ esimene nähtav tegevus leidis aset tänavu augustis, mil ühing korraldas abordivastase meeleavalduse. MTÜ Elu Marss juht Lydia Hõbesalu ütles toona ERR-ile, et eesmärk on teadvustada, et iga laps on väärtuslik. ""Et loode emaihus ei ole mitte üks rakuke vaid see on juba isiksus, kellesse on kodeeritud elu ja kogu tema saatus,"" ütles Hõbesalu. Marsist võtsid osa ka EKRE esimees, rahandusminister Martin Helme ja aseesimees, siseminister Mart Helme. Koalitsiooni suurtoetused Veidi vähem, 120 000 eurot soovib koalitsioon anda Türi vallavalitsusele Türi loomemaja käivitamiseks. Nimekirjas järgneb neile Moskva Patriarhaadi Eesti Õigeusu Kiriku Jõhvi Jumalailmumise Kogudus, kellele annab koalitsioon 75 000 eurot pühapäevakooli ehitamiseks ning mööbli ja seadmete ostmiseks. 70 000 eurot annab koalitsioon kaitseliidu Tallinna Maleva männiku lasketiirule elektroonilise sihtmärkide süsteemi soetamiseks. Ka Paduvere talumuuseumi selts saab koalitsioonierakondadelt 70 000 eurot, et Pedja meiereid renoveerida. 65 000 eurot on ette nähtud EELK Pärnu Eliisabeti kogudusele kiriku katuse restaureerimistöödeks. 60 000 eurot tegevustoetust soovib valitsus anda päästeliidule, Viikingite Küla MTÜ-le ning Haabersti linnaosa valitsusele mänguväljaku ehitamiseks. 55 000 eurot toetust saab jällegi üks kogudus - EELK Tuhala kogudusele antakse raha Oru külaplatsi rajamiseks. Sotsid toetavad sporti Kõige rohkem - 21 000 eurot - soovivad sotsid anda Eesti linnaratturite liidule. 18 000 eurot on ette nähtud MTÜ Jeti Tali- ja Jääspordiklubi Terviseprogrammi “Koolid kurlingujääle liikuma” läbiviimiseks ja 12 000 eurot Lasteekraani muusikastuudio 30. hooaja tähistamise kontsertiks. Samuti tahavad sotsid toetada Eesti loomakaitse seltsi, kellele on ette nähtud 10 000 eurot.",Delfi,1606753314,https://www.delfi.ee/news/paevauudised/eesti/riigikogu-eraldab-katuserahadest-rasvaseima-tuki-abordivastasele-liikumisele?id=91827879
Biden nimetas oma juhtivateks pressiametnikeks eranditult naised,"Pressisekretäriks saab president Barack Obama aegne Valge Maja kommunikatsioonidirektor Jen Psaki, vahendab BBC News. „Ma teen uhkusega teatavaks esimese Valge Maja kõrgema kommunikatsioonitiimi, mis koosneb täielikult naistest,” ütles Biden oma avalduses. „Need kvalifitseeritud, kogenud kommunikeerijad toovad oma töösse mitmekülgseid vaatepunkte ja ühise pühendumise selle riigi taas paremaks ehitamisele.” Asepresident Kamala Harrise kaks lähimat pressiabi hakkavad olema Symone Sanders ja Ashley Etienne. Erinevalt valitsuskabineti liikmetest ei vaja pressiametnikud senati kinnitust.",Delfi,1606719214,https://www.delfi.ee/news/paevauudised/valismaa/biden-nimetas-oma-juhtivateks-pressiametnikeks-eranditult-naised?id=91818651
Iraani uudisteagentuuri teatel lasti tuumateadlane Fakhrizadeh maha kaugjuhitavast kuulipildujast,"Iraani tippametnikud süüdistavad mõrvas Iisraeli ning Iraani kõrgeim juht ajatolla Ali Khamenei ja teised on lubanud kättemaksu, vahendab CNN. Iraani uudisteagentuurid on rünnaku asjaolusid erinevalt kajastanud. Fars teatas eile, et Fakhrizadeh sõitis reedel koos naisega kuulikindlas autos, mida saatsid kolm ihukaitsjate sõidukit, kui kuulis häält, mis meenutas autot tabavaid kuule, ja väljus autost, et teha kindlaks, mis juhtus. Kui Fakhrizadeh autost väljus, avati tuli kaugjuhitavast kuulipildujast, mis oli paigaldatud umbes 150 meetri kaugusele Fakhrizadeh’ autost pargitud Nissanisse, teatas Fars. Fakhrizadeh sai pihta vähemalt kolm korda, teatas Fars. Pihta sai ka tema ihukaitsja. Pärast seda lendas Nissan Farsi teatel õhku. Agentuuri andmetel kestis kogu rünnak kolm minutit. Teine poolametlik Iraani agentuur ISNA teatas samuti, et Fakhrizadeh’ autot tulistati, millele järgnes plahvatus ja veel tulistamist. ISNA viitas Iraani kaitseministrile, brigaadikindral Amir Hatamile. Iraani riigitelevisioon IRIB teatas, et kõigepealt toimus plahvatus, misjärel avati tuli. Iraani välissuhete strateegilise nõukogu juht Seyed Kamal Kharrazi võrdles Fakhrizadeh’ mõrva Qasem Soleimani tapmisega. Revolutsioonilise kaardiväe Qudsi jõudude ülema Soleimani tappis USA droon sel aastal Iraagis. „Kahtlemata annab Iraani Islamivabariik märter Fakhrizadeh’ elu võtnud kurjategijatele kalkuleeritud ja otsustava vastuse,” ütles Kharrazi.",Delfi,1606717553,https://www.delfi.ee/news/paevauudised/valismaa/iraani-uudisteagentuuri-teatel-lasti-tuumateadlane-fakhrizadeh-maha-kaugjuhitavast-kuulipildujast?id=91818373
